"INDIKATOR_GRUPPE","INDIKATOR_BEZEICHNUNG","INDIKATOR_AUSPRAEGUNG","INDIKATOR_WERT","BASISWERT_1","BASISWERT_2","BASISWERT_3","BASISWERT_4","BASISWERT_5","NAME_BASISWERT1","NAME_BASISWERT2","NAME_BASISWERT3","NAME_BASISWERT4","NAME_BASISWERT5","JAHR","GLIEDERUNG","NUMMER","NAME"
"Gesundheit","Psychologische Psychotherapeuten","Wert","2967.94","50455","17","","","","Hauptwohnsitzbevölkerung","Psychologische Psychotherapeuten","","","","2011","Stadtbezirk","18","18 Untergiesing - Harlaching"
"Gesundheit","Psychologische Psychotherapeuten","Wert","5273.22","47459","9","","","","Hauptwohnsitzbevölkerung","Psychologische Psychotherapeuten","","","","2011","Stadtbezirk","20","20 Hadern"
"Gesundheit","Psychologische Psychotherapeuten","Wert","13263","39789","3","","","","Hauptwohnsitzbevölkerung","Psychologische Psychotherapeuten","","","","2011","Stadtbezirk","22","22 Aubing - Lochhausen - Langwied"
"Gesundheit","Psychologische Psychotherapeuten","Wert","4498.32","85468","19","","","","Hauptwohnsitzbevölkerung","Psychologische Psychotherapeuten","","","","2011","Stadtbezirk","19","19 Thalkirchen - Obersendling - Forstenried - Fürstenried - Solln"
"Gesundheit","Psychologische Psychotherapeuten","Wert","21180","105900","5","","","","Hauptwohnsitzbevölkerung","Psychologische Psychotherapeuten","","","","2011","Stadtbezirk","16","16 Ramersdorf - Perlach"
"Gesundheit","Psychologische Psychotherapeuten","Wert","14295.75","57183","4","","","","Hauptwohnsitzbevölkerung","Psychologische Psychotherapeuten","","","","2011","Stadtbezirk","24","24 Feldmoching - Hasenbergl"
"Gesundheit","Psychologische Psychotherapeuten","Wert","507.69","48231","95","","","","Hauptwohnsitzbevölkerung","Psychologische Psychotherapeuten","","","","2011","Stadtbezirk","2","02 Ludwigsvorstadt - Isarvorstadt"
"Gesundheit","Psychologische Psychotherapeuten","Wert","1101.87","57297","52","","","","Hauptwohnsitzbevölkerung","Psychologische Psychotherapeuten","","","","2011","Stadtbezirk","5","05 Au - Haidhausen"
"Gesundheit","Psychologische Psychotherapeuten","Wert","4096.86","28678","7","","","","Hauptwohnsitzbevölkerung","Psychologische Psychotherapeuten","","","","2011","Stadtbezirk","8","08 Schwanthalerhöhe"
"Gesundheit","Psychologische Psychotherapeuten","Wert","10335.5","41342","4","","","","Hauptwohnsitzbevölkerung","Psychologische Psychotherapeuten","","","","2011","Stadtbezirk","14","14 Berg am Laim"
"Gesundheit","Psychologische Psychotherapeuten","Wert","1357.56","67878","50","","","","Hauptwohnsitzbevölkerung","Psychologische Psychotherapeuten","","","","2011","Stadtbezirk","21","21 Pasing - Obermenzing"
"Gesundheit","Psychologische Psychotherapeuten","Wert","29693","29693","1","","","","Hauptwohnsitzbevölkerung","Psychologische Psychotherapeuten","","","","2011","Stadtbezirk","23","23 Allach - Untermenzing"
"Gesundheit","Psychologische Psychotherapeuten","Wert","1844.11","1410741","765","","","","Hauptwohnsitzbevölkerung","Psychologische Psychotherapeuten","","","","2011","Gesamtstadt","#100","Stadt München"
"Gesundheit","Psychologische Psychotherapeuten","Wert","243.3","19707","81","","","","Hauptwohnsitzbevölkerung","Psychologische Psychotherapeuten","","","","2011","Stadtbezirk","1","01 Altstadt - Lehel"
"Gesundheit","Psychologische Psychotherapeuten","Wert","748.75","63644","85","","","","Hauptwohnsitzbevölkerung","Psychologische Psychotherapeuten","","","","2011","Stadtbezirk","4","04 Schwabing - West"
"Gesundheit","Psychologische Psychotherapeuten","Wert","3551.4","53271","15","","","","Hauptwohnsitzbevölkerung","Psychologische Psychotherapeuten","","","","2011","Stadtbezirk","7","07 Sendling - Westpark"
"Gesundheit","Psychologische Psychotherapeuten","Wert","1093.54","66706","61","","","","Hauptwohnsitzbevölkerung","Psychologische Psychotherapeuten","","","","2011","Stadtbezirk","12","12 Schwabing - Freimann"
"Gesundheit","Psychologische Psychotherapeuten","Wert","12996.6","64983","5","","","","Hauptwohnsitzbevölkerung","Psychologische Psychotherapeuten","","","","2011","Stadtbezirk","15","15 Trudering - Riem"
"Gesundheit","Psychologische Psychotherapeuten","Wert","3295.81","52733","16","","","","Hauptwohnsitzbevölkerung","Psychologische Psychotherapeuten","","","","2011","Stadtbezirk","25","25 Laim"
"Gesundheit","Psychologische Psychotherapeuten","Wert","10067.14","70470","7","","","","Hauptwohnsitzbevölkerung","Psychologische Psychotherapeuten","","","","2011","Stadtbezirk","11","11 Milbertshofen - Am Hart"
"Gesundheit","Psychologische Psychotherapeuten","Wert","738.78","49498","67","","","","Hauptwohnsitzbevölkerung","Psychologische Psychotherapeuten","","","","2011","Stadtbezirk","3","03 Maxvorstadt"
"Gesundheit","Psychologische Psychotherapeuten","Wert","969.88","92139","95","","","","Hauptwohnsitzbevölkerung","Psychologische Psychotherapeuten","","","","2011","Stadtbezirk","9","09 Neuhausen - Nymphenburg"
"Gesundheit","Psychologische Psychotherapeuten","Wert","1950.1","39002","20","","","","Hauptwohnsitzbevölkerung","Psychologische Psychotherapeuten","","","","2011","Stadtbezirk","6","06 Sendling"
"Gesundheit","Psychologische Psychotherapeuten","Wert","4938.4","49384","10","","","","Hauptwohnsitzbevölkerung","Psychologische Psychotherapeuten","","","","2011","Stadtbezirk","10","10 Moosach"
"Gesundheit","Psychologische Psychotherapeuten","Wert","3045.19","79175","26","","","","Hauptwohnsitzbevölkerung","Psychologische Psychotherapeuten","","","","2011","Stadtbezirk","13","13 Bogenhausen"
"Gesundheit","Psychologische Psychotherapeuten","Wert","1123.44","68530","61","","","","Hauptwohnsitzbevölkerung","Psychologische Psychotherapeuten","","","","2012","Stadtbezirk","12","12 Schwabing - Freimann"
"Gesundheit","Psychologische Psychotherapeuten","Wert","16467.25","65869","4","","","","Hauptwohnsitzbevölkerung","Psychologische Psychotherapeuten","","","","2012","Stadtbezirk","15","15 Trudering - Riem"
"Gesundheit","Psychologische Psychotherapeuten","Wert","14561.25","58245","4","","","","Hauptwohnsitzbevölkerung","Psychologische Psychotherapeuten","","","","2012","Stadtbezirk","24","24 Feldmoching - Hasenbergl"
"Gesundheit","Psychologische Psychotherapeuten","Wert","1978.35","39567","20","","","","Hauptwohnsitzbevölkerung","Psychologische Psychotherapeuten","","","","2012","Stadtbezirk","6","06 Sendling"
"Gesundheit","Psychologische Psychotherapeuten","Wert","981.84","94257","96","","","","Hauptwohnsitzbevölkerung","Psychologische Psychotherapeuten","","","","2012","Stadtbezirk","9","09 Neuhausen - Nymphenburg"
"Gesundheit","Psychologische Psychotherapeuten","Wert","10578.25","42313","4","","","","Hauptwohnsitzbevölkerung","Psychologische Psychotherapeuten","","","","2012","Stadtbezirk","14","14 Berg am Laim"
"Gesundheit","Psychologische Psychotherapeuten","Wert","15196.5","30393","2","","","","Hauptwohnsitzbevölkerung","Psychologische Psychotherapeuten","","","","2012","Stadtbezirk","23","23 Allach - Untermenzing"
"Gesundheit","Psychologische Psychotherapeuten","Wert","241.54","20048","83","","","","Hauptwohnsitzbevölkerung","Psychologische Psychotherapeuten","","","","2012","Stadtbezirk","1","01 Altstadt - Lehel"
"Gesundheit","Psychologische Psychotherapeuten","Wert","726.81","50877","70","","","","Hauptwohnsitzbevölkerung","Psychologische Psychotherapeuten","","","","2012","Stadtbezirk","3","03 Maxvorstadt"
"Gesundheit","Psychologische Psychotherapeuten","Wert","26791","107164","4","","","","Hauptwohnsitzbevölkerung","Psychologische Psychotherapeuten","","","","2012","Stadtbezirk","16","16 Ramersdorf - Perlach"
"Gesundheit","Psychologische Psychotherapeuten","Wert","4654.64","51201","11","","","","Hauptwohnsitzbevölkerung","Psychologische Psychotherapeuten","","","","2012","Stadtbezirk","17","17 Obergiesing - Fasangarten"
"Gesundheit","Psychologische Psychotherapeuten","Wert","2843.33","51180","18","","","","Hauptwohnsitzbevölkerung","Psychologische Psychotherapeuten","","","","2012","Stadtbezirk","18","18 Untergiesing - Harlaching"
"Gesundheit","Psychologische Psychotherapeuten","Wert","6849.86","47949","7","","","","Hauptwohnsitzbevölkerung","Psychologische Psychotherapeuten","","","","2012","Stadtbezirk","20","20 Hadern"
"Gesundheit","Psychologische Psychotherapeuten","Wert","1857.39","1439474","775","","","","Hauptwohnsitzbevölkerung","Psychologische Psychotherapeuten","","","","2012","Gesamtstadt","#100","Stadt München"
"Gesundheit","Psychologische Psychotherapeuten","Wert","753.14","64770","86","","","","Hauptwohnsitzbevölkerung","Psychologische Psychotherapeuten","","","","2012","Stadtbezirk","4","04 Schwabing - West"
"Gesundheit","Psychologische Psychotherapeuten","Wert","1385.9","69295","50","","","","Hauptwohnsitzbevölkerung","Psychologische Psychotherapeuten","","","","2012","Stadtbezirk","21","21 Pasing - Obermenzing"
"Gesundheit","Psychologische Psychotherapeuten","Wert","9063.25","72506","8","","","","Hauptwohnsitzbevölkerung","Psychologische Psychotherapeuten","","","","2012","Stadtbezirk","11","11 Milbertshofen - Am Hart"
"Gesundheit","Psychologische Psychotherapeuten","Wert","13705.33","41116","3","","","","Hauptwohnsitzbevölkerung","Psychologische Psychotherapeuten","","","","2012","Stadtbezirk","22","22 Aubing - Lochhausen - Langwied"
"Gesundheit","Psychologische Psychotherapeuten","Wert","1070.56","58881","55","","","","Hauptwohnsitzbevölkerung","Psychologische Psychotherapeuten","","","","2012","Stadtbezirk","5","05 Au - Haidhausen"
"Gesundheit","Psychologische Psychotherapeuten","Wert","3675.25","29402","8","","","","Hauptwohnsitzbevölkerung","Psychologische Psychotherapeuten","","","","2012","Stadtbezirk","8","08 Schwanthalerhöhe"
"Gesundheit","Psychologische Psychotherapeuten","Wert","6281.63","50253","8","","","","Hauptwohnsitzbevölkerung","Psychologische Psychotherapeuten","","","","2012","Stadtbezirk","10","10 Moosach"
"Gesundheit","Psychologische Psychotherapeuten","Wert","3334.94","53359","16","","","","Hauptwohnsitzbevölkerung","Psychologische Psychotherapeuten","","","","2012","Stadtbezirk","25","25 Laim"
"Gesundheit","Psychologische Psychotherapeuten","Wert","533.95","49657","93","","","","Hauptwohnsitzbevölkerung","Psychologische Psychotherapeuten","","","","2012","Stadtbezirk","2","02 Ludwigsvorstadt - Isarvorstadt"
"Gesundheit","Psychologische Psychotherapeuten","Wert","3208.94","54552","17","","","","Hauptwohnsitzbevölkerung","Psychologische Psychotherapeuten","","","","2012","Stadtbezirk","7","07 Sendling - Westpark"
"Gesundheit","Psychologische Psychotherapeuten","Wert","3108.31","80816","26","","","","Hauptwohnsitzbevölkerung","Psychologische Psychotherapeuten","","","","2012","Stadtbezirk","13","13 Bogenhausen"
"Gesundheit","Psychologische Psychotherapeuten","Wert","4155.76","87271","21","","","","Hauptwohnsitzbevölkerung","Psychologische Psychotherapeuten","","","","2012","Stadtbezirk","19","19 Thalkirchen - Obersendling - Forstenried - Fürstenried - Solln"
"Gesundheit","Psychologische Psychotherapeuten","Wert","6442.13","51537","8","","","","Hauptwohnsitzbevölkerung","Psychologische Psychotherapeuten","","","","2013","Stadtbezirk","10","10 Moosach"
"Gesundheit","Psychologische Psychotherapeuten","Wert","10767","43068","4","","","","Hauptwohnsitzbevölkerung","Psychologische Psychotherapeuten","","","","2013","Stadtbezirk","14","14 Berg am Laim"
"Gesundheit","Psychologische Psychotherapeuten","Wert","1286.96","70783","55","","","","Hauptwohnsitzbevölkerung","Psychologische Psychotherapeuten","","","","2013","Stadtbezirk","21","21 Pasing - Obermenzing"
"Gesundheit","Psychologische Psychotherapeuten","Wert","1086.4","59752","55","","","","Hauptwohnsitzbevölkerung","Psychologische Psychotherapeuten","","","","2013","Stadtbezirk","5","05 Au - Haidhausen"
"Gesundheit","Psychologische Psychotherapeuten","Wert","904.77","95906","106","","","","Hauptwohnsitzbevölkerung","Psychologische Psychotherapeuten","","","","2013","Stadtbezirk","9","09 Neuhausen - Nymphenburg"
"Gesundheit","Psychologische Psychotherapeuten","Wert","14101.67","42305","3","","","","Hauptwohnsitzbevölkerung","Psychologische Psychotherapeuten","","","","2013","Stadtbezirk","22","22 Aubing - Lochhausen - Langwied"
"Gesundheit","Psychologische Psychotherapeuten","Wert","9898.5","59391","6","","","","Hauptwohnsitzbevölkerung","Psychologische Psychotherapeuten","","","","2013","Stadtbezirk","24","24 Feldmoching - Hasenbergl"
"Gesundheit","Psychologische Psychotherapeuten","Wert","1105.97","69676","63","","","","Hauptwohnsitzbevölkerung","Psychologische Psychotherapeuten","","","","2013","Stadtbezirk","12","12 Schwabing - Freimann"
"Gesundheit","Psychologische Psychotherapeuten","Wert","2737.93","82138","30","","","","Hauptwohnsitzbevölkerung","Psychologische Psychotherapeuten","","","","2013","Stadtbezirk","13","13 Bogenhausen"
"Gesundheit","Psychologische Psychotherapeuten","Wert","4323.33","90790","21","","","","Hauptwohnsitzbevölkerung","Psychologische Psychotherapeuten","","","","2013","Stadtbezirk","19","19 Thalkirchen - Obersendling - Forstenried - Fürstenried - Solln"
"Gesundheit","Psychologische Psychotherapeuten","Wert","1775.71","1464962","825","","","","Hauptwohnsitzbevölkerung","Psychologische Psychotherapeuten","","","","2013","Gesamtstadt","#100","Stadt München"
"Gesundheit","Psychologische Psychotherapeuten","Wert","486.73","50620","104","","","","Hauptwohnsitzbevölkerung","Psychologische Psychotherapeuten","","","","2013","Stadtbezirk","2","02 Ludwigsvorstadt - Isarvorstadt"
"Gesundheit","Psychologische Psychotherapeuten","Wert","748.43","51642","69","","","","Hauptwohnsitzbevölkerung","Psychologische Psychotherapeuten","","","","2013","Stadtbezirk","3","03 Maxvorstadt"
"Gesundheit","Psychologische Psychotherapeuten","Wert","16752.25","67009","4","","","","Hauptwohnsitzbevölkerung","Psychologische Psychotherapeuten","","","","2013","Stadtbezirk","15","15 Trudering - Riem"
"Gesundheit","Psychologische Psychotherapeuten","Wert","15463.43","108244","7","","","","Hauptwohnsitzbevölkerung","Psychologische Psychotherapeuten","","","","2013","Stadtbezirk","16","16 Ramersdorf - Perlach"
"Gesundheit","Psychologische Psychotherapeuten","Wert","2596.85","51937","20","","","","Hauptwohnsitzbevölkerung","Psychologische Psychotherapeuten","","","","2013","Stadtbezirk","18","18 Untergiesing - Harlaching"
"Gesundheit","Psychologische Psychotherapeuten","Wert","708.52","65892","93","","","","Hauptwohnsitzbevölkerung","Psychologische Psychotherapeuten","","","","2013","Stadtbezirk","4","04 Schwabing - West"
"Gesundheit","Psychologische Psychotherapeuten","Wert","3259.12","55405","17","","","","Hauptwohnsitzbevölkerung","Psychologische Psychotherapeuten","","","","2013","Stadtbezirk","7","07 Sendling - Westpark"
"Gesundheit","Psychologische Psychotherapeuten","Wert","7361.7","73617","10","","","","Hauptwohnsitzbevölkerung","Psychologische Psychotherapeuten","","","","2013","Stadtbezirk","11","11 Milbertshofen - Am Hart"
"Gesundheit","Psychologische Psychotherapeuten","Wert","4291.58","51499","12","","","","Hauptwohnsitzbevölkerung","Psychologische Psychotherapeuten","","","","2013","Stadtbezirk","17","17 Obergiesing - Fasangarten"
"Gesundheit","Psychologische Psychotherapeuten","Wert","15368.5","30737","2","","","","Hauptwohnsitzbevölkerung","Psychologische Psychotherapeuten","","","","2013","Stadtbezirk","23","23 Allach - Untermenzing"
"Gesundheit","Psychologische Psychotherapeuten","Wert","1664.71","39953","24","","","","Hauptwohnsitzbevölkerung","Psychologische Psychotherapeuten","","","","2013","Stadtbezirk","6","06 Sendling"
"Gesundheit","Psychologische Psychotherapeuten","Wert","249.05","20422","82","","","","Hauptwohnsitzbevölkerung","Psychologische Psychotherapeuten","","","","2013","Stadtbezirk","1","01 Altstadt - Lehel"
"Gesundheit","Psychologische Psychotherapeuten","Wert","6992.14","48945","7","","","","Hauptwohnsitzbevölkerung","Psychologische Psychotherapeuten","","","","2013","Stadtbezirk","20","20 Hadern"
"Gesundheit","Psychologische Psychotherapeuten","Wert","3707.88","29663","8","","","","Hauptwohnsitzbevölkerung","Psychologische Psychotherapeuten","","","","2013","Stadtbezirk","8","08 Schwanthalerhöhe"
"Gesundheit","Psychologische Psychotherapeuten","Wert","3602","54030","15","","","","Hauptwohnsitzbevölkerung","Psychologische Psychotherapeuten","","","","2013","Stadtbezirk","25","25 Laim"
"Gesundheit","Psychologische Psychotherapeuten","Wert","22687.67","68063","3","","","","Hauptwohnsitzbevölkerung","Psychologische Psychotherapeuten","","","","2014","Stadtbezirk","15","15 Trudering - Riem"
"Gesundheit","Psychologische Psychotherapeuten","Wert","3656.48","91412","25","","","","Hauptwohnsitzbevölkerung","Psychologische Psychotherapeuten","","","","2014","Stadtbezirk","19","19 Thalkirchen - Obersendling - Forstenried - Fürstenried - Solln"
"Gesundheit","Psychologische Psychotherapeuten","Wert","2893.1","83900","29","","","","Hauptwohnsitzbevölkerung","Psychologische Psychotherapeuten","","","","2014","Stadtbezirk","13","13 Bogenhausen"
"Gesundheit","Psychologische Psychotherapeuten","Wert","2377.76","40422","17","","","","Hauptwohnsitzbevölkerung","Psychologische Psychotherapeuten","","","","2014","Stadtbezirk","6","06 Sendling"
"Gesundheit","Psychologische Psychotherapeuten","Wert","13762.38","110099","8","","","","Hauptwohnsitzbevölkerung","Psychologische Psychotherapeuten","","","","2014","Stadtbezirk","16","16 Ramersdorf - Perlach"
"Gesundheit","Psychologische Psychotherapeuten","Wert","4057.15","52743","13","","","","Hauptwohnsitzbevölkerung","Psychologische Psychotherapeuten","","","","2014","Stadtbezirk","17","17 Obergiesing - Fasangarten"
"Gesundheit","Psychologische Psychotherapeuten","Wert","1755.81","1490681","849","","","","Hauptwohnsitzbevölkerung","Psychologische Psychotherapeuten","","","","2014","Gesamtstadt","#100","Stadt München"
"Gesundheit","Psychologische Psychotherapeuten","Wert","1354.75","71802","53","","","","Hauptwohnsitzbevölkerung","Psychologische Psychotherapeuten","","","","2014","Stadtbezirk","12","12 Schwabing - Freimann"
"Gesundheit","Psychologische Psychotherapeuten","Wert","3138.06","56485","18","","","","Hauptwohnsitzbevölkerung","Psychologische Psychotherapeuten","","","","2014","Stadtbezirk","7","07 Sendling - Westpark"
"Gesundheit","Psychologische Psychotherapeuten","Wert","2622.6","52452","20","","","","Hauptwohnsitzbevölkerung","Psychologische Psychotherapeuten","","","","2014","Stadtbezirk","18","18 Untergiesing - Harlaching"
"Gesundheit","Psychologische Psychotherapeuten","Wert","4208.77","54714","13","","","","Hauptwohnsitzbevölkerung","Psychologische Psychotherapeuten","","","","2014","Stadtbezirk","25","25 Laim"
"Gesundheit","Psychologische Psychotherapeuten","Wert","1239.92","60756","49","","","","Hauptwohnsitzbevölkerung","Psychologische Psychotherapeuten","","","","2014","Stadtbezirk","5","05 Au - Haidhausen"
"Gesundheit","Psychologische Psychotherapeuten","Wert","11005.5","44022","4","","","","Hauptwohnsitzbevölkerung","Psychologische Psychotherapeuten","","","","2014","Stadtbezirk","14","14 Berg am Laim"
"Gesundheit","Psychologische Psychotherapeuten","Wert","1198","71880","60","","","","Hauptwohnsitzbevölkerung","Psychologische Psychotherapeuten","","","","2014","Stadtbezirk","21","21 Pasing - Obermenzing"
"Gesundheit","Psychologische Psychotherapeuten","Wert","677.72","67094","99","","","","Hauptwohnsitzbevölkerung","Psychologische Psychotherapeuten","","","","2014","Stadtbezirk","4","04 Schwabing - West"
"Gesundheit","Psychologische Psychotherapeuten","Wert","14286.33","42859","3","","","","Hauptwohnsitzbevölkerung","Psychologische Psychotherapeuten","","","","2014","Stadtbezirk","22","22 Aubing - Lochhausen - Langwied"
"Gesundheit","Psychologische Psychotherapeuten","Wert","7522.43","52657","7","","","","Hauptwohnsitzbevölkerung","Psychologische Psychotherapeuten","","","","2014","Stadtbezirk","10","10 Moosach"
"Gesundheit","Psychologische Psychotherapeuten","Wert","424.2","52177","123","","","","Hauptwohnsitzbevölkerung","Psychologische Psychotherapeuten","","","","2014","Stadtbezirk","2","02 Ludwigsvorstadt - Isarvorstadt"
"Gesundheit","Psychologische Psychotherapeuten","Wert","15676.5","31353","2","","","","Hauptwohnsitzbevölkerung","Psychologische Psychotherapeuten","","","","2014","Stadtbezirk","23","23 Allach - Untermenzing"
"Gesundheit","Psychologische Psychotherapeuten","Wert","6787.91","74667","11","","","","Hauptwohnsitzbevölkerung","Psychologische Psychotherapeuten","","","","2014","Stadtbezirk","11","11 Milbertshofen - Am Hart"
"Gesundheit","Psychologische Psychotherapeuten","Wert","878.57","97521","111","","","","Hauptwohnsitzbevölkerung","Psychologische Psychotherapeuten","","","","2014","Stadtbezirk","9","09 Neuhausen - Nymphenburg"
"Gesundheit","Psychologische Psychotherapeuten","Wert","266.74","20806","78","","","","Hauptwohnsitzbevölkerung","Psychologische Psychotherapeuten","","","","2014","Stadtbezirk","1","01 Altstadt - Lehel"
"Gesundheit","Psychologische Psychotherapeuten","Wert","4297.57","30083","7","","","","Hauptwohnsitzbevölkerung","Psychologische Psychotherapeuten","","","","2014","Stadtbezirk","8","08 Schwanthalerhöhe"
"Gesundheit","Psychologische Psychotherapeuten","Wert","8608.86","60262","7","","","","Hauptwohnsitzbevölkerung","Psychologische Psychotherapeuten","","","","2014","Stadtbezirk","24","24 Feldmoching - Hasenbergl"
"Gesundheit","Psychologische Psychotherapeuten","Wert","641.16","52575","82","","","","Hauptwohnsitzbevölkerung","Psychologische Psychotherapeuten","","","","2014","Stadtbezirk","3","03 Maxvorstadt"
"Gesundheit","Psychologische Psychotherapeuten","Wert","7124.86","49874","7","","","","Hauptwohnsitzbevölkerung","Psychologische Psychotherapeuten","","","","2014","Stadtbezirk","20","20 Hadern"
