"INDIKATOR_GRUPPE","INDIKATOR_BEZEICHNUNG","INDIKATOR_AUSPRAEGUNG","INDIKATOR_WERT","BASISWERT_1","BASISWERT_2","BASISWERT_3","BASISWERT_4","BASISWERT_5","NAME_BASISWERT1","NAME_BASISWERT2","NAME_BASISWERT3","NAME_BASISWERT4","NAME_BASISWERT5","JAHR","GLIEDERUNG","NUMMER","NAME"
"Arbeitsmarkt","Arbeitslose","Vollzeitarbeitssuchende","91.3","864","946","","","","Arbeitssuchende für eine Vollzeitbeschäftigung","alle Arbeitslosen","","","","2000","Stadtbezirk","8","08 Schwanthalerhöhe"
"Arbeitsmarkt","Arbeitslose","über 55-Jährige","35.6","506.3","1421.8","","","","Arbeitslose über 55 Jahren","alle Arbeitslosen","","","","2000","Stadtbezirk","24","24 Feldmoching - Hasenbergl"
"Arbeitsmarkt","Arbeitslose","Männer","57.1","811.8","1421.8","","","","männliche Arbeitslose","alle Arbeitslosen","","","","2000","Stadtbezirk","24","24 Feldmoching - Hasenbergl"
"Arbeitsmarkt","Arbeitslose","Vollzeitarbeitssuchende","89.9","1741","1936.8","","","","Arbeitssuchende für eine Vollzeitbeschäftigung","alle Arbeitslosen","","","","2000","Stadtbezirk","11","11 Milbertshofen - Am Hart"
"Arbeitsmarkt","Arbeitslose","über 55-Jährige","28.3","547.8","1936.8","","","","Arbeitslose über 55 Jahren","alle Arbeitslosen","","","","2000","Stadtbezirk","11","11 Milbertshofen - Am Hart"
"Arbeitsmarkt","Arbeitslose","Unter 25-Jährige","5.7","81","1411.3","","","","Arbeitslose unter 25 Jahren","alle Arbeitslosen","","","","2000","Stadtbezirk","5","05 Au - Haidhausen"
"Arbeitsmarkt","Arbeitslose","über 55-Jährige","29.9","376.5","1260.8","","","","Arbeitslose über 55 Jahren","alle Arbeitslosen","","","","2000","Stadtbezirk","17","17 Obergiesing - Fasangarten"
"Arbeitsmarkt","Arbeitslose","Teilzeitarbeitssuchende","11.8","158.3","1342.3","","","","Arbeitssuchende für eine Teilzeitbeschäftigung","alle Arbeitslosen","","","","2000","Stadtbezirk","7","07 Sendling - Westpark"
"Arbeitsmarkt","Arbeitslose","Unter 25-Jährige","7.3","91.5","1260.8","","","","Arbeitslose unter 25 Jahren","alle Arbeitslosen","","","","2000","Stadtbezirk","17","17 Obergiesing - Fasangarten"
"Arbeitsmarkt","Arbeitslose","Vollzeitarbeitssuchende","87.3","2474.5","2834.3","","","","Arbeitssuchende für eine Vollzeitbeschäftigung","alle Arbeitslosen","","","","2000","Stadtbezirk","16","16 Ramersdorf - Perlach"
"Arbeitsmarkt","Arbeitslose","über 55-Jährige","33.8","453.3","1342.3","","","","Arbeitslose über 55 Jahren","alle Arbeitslosen","","","","2000","Stadtbezirk","7","07 Sendling - Westpark"
"Arbeitsmarkt","Arbeitslose","Teilzeitarbeitssuchende","14.4","204.5","1421.8","","","","Arbeitssuchende für eine Teilzeitbeschäftigung","alle Arbeitslosen","","","","2000","Stadtbezirk","24","24 Feldmoching - Hasenbergl"
"Arbeitsmarkt","Arbeitslose","Teilzeitarbeitssuchende","5.9","93","1589.3","","","","Arbeitssuchende für eine Teilzeitbeschäftigung","alle Arbeitslosen","","","","2000","Stadtbezirk","2","02 Ludwigsvorstadt - Isarvorstadt"
"Arbeitsmarkt","Arbeitslose","über 55-Jährige","33.7","956.5","2834.3","","","","Arbeitslose über 55 Jahren","alle Arbeitslosen","","","","2000","Stadtbezirk","16","16 Ramersdorf - Perlach"
"Arbeitsmarkt","Arbeitslose","Teilzeitarbeitssuchende","17.4","174.8","1006","","","","Arbeitssuchende für eine Teilzeitbeschäftigung","alle Arbeitslosen","","","","2000","Stadtbezirk","22","22 Aubing - Lochhausen - Langwied"
"Arbeitsmarkt","Arbeitslose","über 55-Jährige","30.9","372.3","1204","","","","Arbeitslose über 55 Jahren","alle Arbeitslosen","","","","2000","Stadtbezirk","18","18 Untergiesing - Harlaching"
"Arbeitsmarkt","Arbeitslose","über 55-Jährige","29.7","122","411","","","","Arbeitslose über 55 Jahren","alle Arbeitslosen","","","","2000","Stadtbezirk","1","01 Altstadt - Lehel"
"Arbeitsmarkt","Arbeitslose","Teilzeitarbeitssuchende","9.3","38.3","411","","","","Arbeitssuchende für eine Teilzeitbeschäftigung","alle Arbeitslosen","","","","2000","Stadtbezirk","1","01 Altstadt - Lehel"
"Arbeitsmarkt","Arbeitslose","Teilzeitarbeitssuchende","8.7","110","1260.8","","","","Arbeitssuchende für eine Teilzeitbeschäftigung","alle Arbeitslosen","","","","2000","Stadtbezirk","17","17 Obergiesing - Fasangarten"
"Arbeitsmarkt","Arbeitslose","Teilzeitarbeitssuchende","12.7","359.8","2834.3","","","","Arbeitssuchende für eine Teilzeitbeschäftigung","alle Arbeitslosen","","","","2000","Stadtbezirk","16","16 Ramersdorf - Perlach"
"Arbeitsmarkt","Arbeitslose","Unter 25-Jährige","4.7","19.3","411","","","","Arbeitslose unter 25 Jahren","alle Arbeitslosen","","","","2000","Stadtbezirk","1","01 Altstadt - Lehel"
"Arbeitsmarkt","Arbeitslose","Vollzeitarbeitssuchende","89.6","1078.8","1204","","","","Arbeitssuchende für eine Vollzeitbeschäftigung","alle Arbeitslosen","","","","2000","Stadtbezirk","18","18 Untergiesing - Harlaching"
"Arbeitsmarkt","Arbeitslose","Vollzeitarbeitssuchende","85.6","1217.3","1421.8","","","","Arbeitssuchende für eine Vollzeitbeschäftigung","alle Arbeitslosen","","","","2000","Stadtbezirk","24","24 Feldmoching - Hasenbergl"
"Arbeitsmarkt","Arbeitslose","Teilzeitarbeitssuchende","8.7","82","946","","","","Arbeitssuchende für eine Teilzeitbeschäftigung","alle Arbeitslosen","","","","2000","Stadtbezirk","8","08 Schwanthalerhöhe"
"Arbeitsmarkt","Arbeitslose","Unter 25-Jährige","6.8","91.8","1342.3","","","","Arbeitslose unter 25 Jahren","alle Arbeitslosen","","","","2000","Stadtbezirk","7","07 Sendling - Westpark"
"Arbeitsmarkt","Arbeitslose","über 55-Jährige","40.8","410","1006","","","","Arbeitslose über 55 Jahren","alle Arbeitslosen","","","","2000","Stadtbezirk","22","22 Aubing - Lochhausen - Langwied"
"Arbeitsmarkt","Arbeitslose","Teilzeitarbeitssuchende","9.5","133.5","1411.3","","","","Arbeitssuchende für eine Teilzeitbeschäftigung","alle Arbeitslosen","","","","2000","Stadtbezirk","5","05 Au - Haidhausen"
"Arbeitsmarkt","Arbeitslose","Unter 25-Jährige","7.9","223.5","2834.3","","","","Arbeitslose unter 25 Jahren","alle Arbeitslosen","","","","2000","Stadtbezirk","16","16 Ramersdorf - Perlach"
"Arbeitsmarkt","Arbeitslose","Teilzeitarbeitssuchende","10.1","195.8","1936.8","","","","Arbeitssuchende für eine Teilzeitbeschäftigung","alle Arbeitslosen","","","","2000","Stadtbezirk","11","11 Milbertshofen - Am Hart"
"Arbeitsmarkt","Arbeitslose","Teilzeitarbeitssuchende","10.4","125.3","1204","","","","Arbeitssuchende für eine Teilzeitbeschäftigung","alle Arbeitslosen","","","","2000","Stadtbezirk","18","18 Untergiesing - Harlaching"
"Arbeitsmarkt","Arbeitslose","Unter 25-Jährige","5.3","83.5","1589.3","","","","Arbeitslose unter 25 Jahren","alle Arbeitslosen","","","","2000","Stadtbezirk","2","02 Ludwigsvorstadt - Isarvorstadt"
"Arbeitsmarkt","Arbeitslose","Vollzeitarbeitssuchende","82.6","831.3","1006","","","","Arbeitssuchende für eine Vollzeitbeschäftigung","alle Arbeitslosen","","","","2000","Stadtbezirk","22","22 Aubing - Lochhausen - Langwied"
"Arbeitsmarkt","Arbeitslose","25 - 55-Jährige","58.3","778.8","1335","","","","Arbeitslose 25- bis 55-Jährige","alle Arbeitslosen","","","","2000","Stadtbezirk","21","21 Pasing - Obermenzing"
"Arbeitsmarkt","Arbeitslose","Deutsche","65.1","918.3","1411.3","","","","deutsche Arbeitslose","alle Arbeitslosen","","","","2000","Stadtbezirk","5","05 Au - Haidhausen"
"Arbeitsmarkt","Arbeitslose","25 - 55-Jährige","50.5","949.5","1881","","","","Arbeitslose 25- bis 55-Jährige","alle Arbeitslosen","","","","2000","Stadtbezirk","19","19 Thalkirchen - Obersendling - Forstenried - Fürstenried - Solln"
"Arbeitsmarkt","Arbeitslose","Teilzeitarbeitssuchende","11.1","143","1290.3","","","","Arbeitssuchende für eine Teilzeitbeschäftigung","alle Arbeitslosen","","","","2000","Stadtbezirk","25","25 Laim"
"Arbeitsmarkt","Arbeitslose","Männer","53","533","1006","","","","männliche Arbeitslose","alle Arbeitslosen","","","","2000","Stadtbezirk","22","22 Aubing - Lochhausen - Langwied"
"Arbeitsmarkt","Arbeitslose","Deutsche","44.6","421.8","946","","","","deutsche Arbeitslose","alle Arbeitslosen","","","","2000","Stadtbezirk","8","08 Schwanthalerhöhe"
"Arbeitsmarkt","Arbeitslose","Deutsche","72.6","874.3","1204","","","","deutsche Arbeitslose","alle Arbeitslosen","","","","2000","Stadtbezirk","18","18 Untergiesing - Harlaching"
"Arbeitsmarkt","Arbeitslose","25 - 55-Jährige","53","291.5","549.5","","","","Arbeitslose 25- bis 55-Jährige","alle Arbeitslosen","","","","2000","Stadtbezirk","23","23 Allach - Untermenzing"
"Arbeitsmarkt","Arbeitslose","25 - 55-Jährige","63.8","768.8","1204","","","","Arbeitslose 25- bis 55-Jährige","alle Arbeitslosen","","","","2000","Stadtbezirk","18","18 Untergiesing - Harlaching"
"Arbeitsmarkt","Arbeitslose","Langzeit","31.4","446.5","1421.8","","","","Arbeitslose, die ein Jahr oder länger arbeitslos gemeldet sind","alle Arbeitslosen","","","","2000","Stadtbezirk","24","24 Feldmoching - Hasenbergl"
"Arbeitsmarkt","Arbeitslose","Ausländer_innen","26.2","242.8","927.5","","","","ausländische Arbeitslose","alle Arbeitslosen","","","","2000","Stadtbezirk","20","20 Hadern"
"Arbeitsmarkt","Arbeitslose","Unter 25-Jährige","5.3","29","549.5","","","","Arbeitslose unter 25 Jahren","alle Arbeitslosen","","","","2000","Stadtbezirk","23","23 Allach - Untermenzing"
"Arbeitsmarkt","Arbeitslose","Männer","48.9","677.8","1384.8","","","","männliche Arbeitslose","alle Arbeitslosen","","","","2000","Stadtbezirk","13","13 Bogenhausen"
"Arbeitsmarkt","Arbeitslose","Männer","56.5","711.8","1260.8","","","","männliche Arbeitslose","alle Arbeitslosen","","","","2000","Stadtbezirk","17","17 Obergiesing - Fasangarten"
"Arbeitsmarkt","Arbeitslose","Deutsche","66.8","274.5","411","","","","deutsche Arbeitslose","alle Arbeitslosen","","","","2000","Stadtbezirk","1","01 Altstadt - Lehel"
"Arbeitsmarkt","Arbeitslose","Männer","54.7","1549.5","2834.3","","","","männliche Arbeitslose","alle Arbeitslosen","","","","2000","Stadtbezirk","16","16 Ramersdorf - Perlach"
"Arbeitsmarkt","Arbeitslose","Deutsche","63.3","735.3","1162.3","","","","deutsche Arbeitslose","alle Arbeitslosen","","","","2000","Stadtbezirk","14","14 Berg am Laim"
"Arbeitsmarkt","Arbeitslose","Männer","58.6","705.3","1204","","","","männliche Arbeitslose","alle Arbeitslosen","","","","2000","Stadtbezirk","18","18 Untergiesing - Harlaching"
"Arbeitsmarkt","Arbeitslose","Vollzeitarbeitssuchende","88.9","1147.3","1290.3","","","","Arbeitssuchende für eine Vollzeitbeschäftigung","alle Arbeitslosen","","","","2000","Stadtbezirk","25","25 Laim"
"Arbeitsmarkt","Arbeitslose","Männer","55.8","719.5","1290.3","","","","männliche Arbeitslose","alle Arbeitslosen","","","","2000","Stadtbezirk","25","25 Laim"
"Arbeitsmarkt","Arbeitslose","Vollzeitarbeitssuchende","87.5","1211.5","1384.8","","","","Arbeitssuchende für eine Vollzeitbeschäftigung","alle Arbeitslosen","","","","2000","Stadtbezirk","13","13 Bogenhausen"
"Arbeitsmarkt","Arbeitslose","Unter 20-Jährige","2.3","44.5","1936.8","","","","Arbeitslose unter 20 Jahren","alle Arbeitslosen","","","","2000","Stadtbezirk","11","11 Milbertshofen - Am Hart"
"Arbeitsmarkt","Arbeitslose","Ausländer_innen","35.9","510.3","1421.8","","","","ausländische Arbeitslose","alle Arbeitslosen","","","","2000","Stadtbezirk","24","24 Feldmoching - Hasenbergl"
"Arbeitsmarkt","Arbeitslose","Ausländer_innen","28.1","154.3","549.5","","","","ausländische Arbeitslose","alle Arbeitslosen","","","","2000","Stadtbezirk","23","23 Allach - Untermenzing"
"Arbeitsmarkt","Arbeitslose","Langzeit","30.57","355.3","1162.3","","","","Arbeitslose, die ein Jahr oder länger arbeitslos gemeldet sind","alle Arbeitslosen","","","","2000","Stadtbezirk","14","14 Berg am Laim"
"Arbeitsmarkt","Arbeitslose","Unter 20-Jährige","1.6","14.8","927.5","","","","Arbeitslose unter 20 Jahren","alle Arbeitslosen","","","","2000","Stadtbezirk","20","20 Hadern"
"Arbeitsmarkt","Arbeitslose","Unter 20-Jährige","1.1","15.5","1411.3","","","","Arbeitslose unter 20 Jahren","alle Arbeitslosen","","","","2000","Stadtbezirk","5","05 Au - Haidhausen"
"Arbeitsmarkt","Arbeitslose","Unter 20-Jährige","1.8","23.5","1342.3","","","","Arbeitslose unter 20 Jahren","alle Arbeitslosen","","","","2000","Stadtbezirk","7","07 Sendling - Westpark"
"Arbeitsmarkt","Arbeitslose","Unter 20-Jährige","1","5.8","549.5","","","","Arbeitslose unter 20 Jahren","alle Arbeitslosen","","","","2000","Stadtbezirk","23","23 Allach - Untermenzing"
"Arbeitsmarkt","Arbeitslose","Frauen","44.3","514.8","1161.5","","","","weibliche Arbeitslose","alle Arbeitslosen","","","","2000","Stadtbezirk","3","03 Maxvorstadt"
"Arbeitsmarkt","Arbeitslose","Unter 20-Jährige","2","23.8","1162.3","","","","Arbeitslose unter 20 Jahren","alle Arbeitslosen","","","","2000","Stadtbezirk","14","14 Berg am Laim"
"Arbeitsmarkt","Arbeitslose","Frauen","47","618.3","1314.5","","","","weibliche Arbeitslose","alle Arbeitslosen","","","","2000","Stadtbezirk","4","04 Schwabing - West"
"Arbeitsmarkt","Arbeitslose","Ausländer_innen","41","651.8","1589.3","","","","ausländische Arbeitslose","alle Arbeitslosen","","","","2000","Stadtbezirk","2","02 Ludwigsvorstadt - Isarvorstadt"
"Arbeitsmarkt","Arbeitslose","Unter 20-Jährige","1","15.8","1589.3","","","","Arbeitslose unter 20 Jahren","alle Arbeitslosen","","","","2000","Stadtbezirk","2","02 Ludwigsvorstadt - Isarvorstadt"
"Arbeitsmarkt","Arbeitslose","über 55-Jährige","27.8","323.3","1161.5","","","","Arbeitslose über 55 Jahren","alle Arbeitslosen","","","","2000","Stadtbezirk","3","03 Maxvorstadt"
"Arbeitsmarkt","Arbeitslose","Männer","50.8","471","927.5","","","","männliche Arbeitslose","alle Arbeitslosen","","","","2000","Stadtbezirk","20","20 Hadern"
"Arbeitsmarkt","Arbeitslose","Langzeit","32.53","373","1146.5","","","","Arbeitslose, die ein Jahr oder länger arbeitslos gemeldet sind","alle Arbeitslosen","","","","2000","Stadtbezirk","10","10 Moosach"
"Arbeitsmarkt","Arbeitslose","Langzeit","31.99","412.8","1290.3","","","","Arbeitslose, die ein Jahr oder länger arbeitslos gemeldet sind","alle Arbeitslosen","","","","2000","Stadtbezirk","25","25 Laim"
"Arbeitsmarkt","Arbeitslose","Unter 20-Jährige","1.1","21","1881","","","","Arbeitslose unter 20 Jahren","alle Arbeitslosen","","","","2000","Stadtbezirk","19","19 Thalkirchen - Obersendling - Forstenried - Fürstenried - Solln"
"Arbeitsmarkt","Arbeitslose","Langzeit","33.71","466.8","1384.8","","","","Arbeitslose, die ein Jahr oder länger arbeitslos gemeldet sind","alle Arbeitslosen","","","","2000","Stadtbezirk","13","13 Bogenhausen"
"Arbeitsmarkt","Arbeitslose","25 - 55-Jährige","59.4","797.3","1342.3","","","","Arbeitslose 25- bis 55-Jährige","alle Arbeitslosen","","","","2000","Stadtbezirk","7","07 Sendling - Westpark"
"Arbeitsmarkt","Arbeitslose","Vollzeitarbeitssuchende","90.5","1277.8","1411.3","","","","Arbeitssuchende für eine Vollzeitbeschäftigung","alle Arbeitslosen","","","","2000","Stadtbezirk","5","05 Au - Haidhausen"
"Arbeitsmarkt","Arbeitslose","Männer","64.9","1031.5","1589.3","","","","männliche Arbeitslose","alle Arbeitslosen","","","","2000","Stadtbezirk","2","02 Ludwigsvorstadt - Isarvorstadt"
"Arbeitsmarkt","Arbeitslose","25 - 55-Jährige","60","774.8","1290.3","","","","Arbeitslose 25- bis 55-Jährige","alle Arbeitslosen","","","","2000","Stadtbezirk","25","25 Laim"
"Arbeitsmarkt","Arbeitslose","25 - 55-Jährige","55.1","782.8","1421.8","","","","Arbeitslose 25- bis 55-Jährige","alle Arbeitslosen","","","","2000","Stadtbezirk","24","24 Feldmoching - Hasenbergl"
"Arbeitsmarkt","Arbeitslose","Männer","55.3","741","1339.3","","","","männliche Arbeitslose","alle Arbeitslosen","","","","2000","Stadtbezirk","12","12 Schwabing - Freimann"
"Arbeitsmarkt","Arbeitslose","25 - 55-Jährige","62.3","613","984","","","","Arbeitslose 25- bis 55-Jährige","alle Arbeitslosen","","","","2000","Stadtbezirk","6","06 Sendling"
"Arbeitsmarkt","Arbeitslose","25 - 55-Jährige","63.3","847.5","1339.3","","","","Arbeitslose 25- bis 55-Jährige","alle Arbeitslosen","","","","2000","Stadtbezirk","12","12 Schwabing - Freimann"
"Arbeitsmarkt","Arbeitslose","25 - 55-Jährige","65.9","1274","1934.3","","","","Arbeitslose 25- bis 55-Jährige","alle Arbeitslosen","","","","2000","Stadtbezirk","9","09 Neuhausen - Nymphenburg"
"Arbeitsmarkt","Arbeitslose","Männer","57","654","1146.5","","","","männliche Arbeitslose","alle Arbeitslosen","","","","2000","Stadtbezirk","10","10 Moosach"
"Arbeitsmarkt","Arbeitslose","Männer","52.4","407.8","777.8","","","","männliche Arbeitslose","alle Arbeitslosen","","","","2000","Stadtbezirk","15","15 Trudering - Riem"
"Arbeitsmarkt","Arbeitslose","Deutsche","78.6","611","777.8","","","","deutsche Arbeitslose","alle Arbeitslosen","","","","2000","Stadtbezirk","15","15 Trudering - Riem"
"Arbeitsmarkt","Arbeitslose","Unter 20-Jährige","3.1","44.3","1421.8","","","","Arbeitslose unter 20 Jahren","alle Arbeitslosen","","","","2000","Stadtbezirk","24","24 Feldmoching - Hasenbergl"
"Arbeitsmarkt","Arbeitslose","Frauen","44.2","434.8","984","","","","weibliche Arbeitslose","alle Arbeitslosen","","","","2000","Stadtbezirk","6","06 Sendling"
"Arbeitsmarkt","Arbeitslose","Frauen","47.6","370","777.8","","","","weibliche Arbeitslose","alle Arbeitslosen","","","","2000","Stadtbezirk","15","15 Trudering - Riem"
"Arbeitsmarkt","Arbeitslose","Ausländer_innen","28.7","383.8","1339.3","","","","ausländische Arbeitslose","alle Arbeitslosen","","","","2000","Stadtbezirk","12","12 Schwabing - Freimann"
"Arbeitsmarkt","Arbeitslose","Unter 25-Jährige","5.5","50.8","927.5","","","","Arbeitslose unter 25 Jahren","alle Arbeitslosen","","","","2000","Stadtbezirk","20","20 Hadern"
"Arbeitsmarkt","Arbeitslose","Langzeit","28.49","359.3","1260.8","","","","Arbeitslose, die ein Jahr oder länger arbeitslos gemeldet sind","alle Arbeitslosen","","","","2000","Stadtbezirk","17","17 Obergiesing - Fasangarten"
"Arbeitsmarkt","Arbeitslose","Ausländer_innen","43.7","847","1936.8","","","","ausländische Arbeitslose","alle Arbeitslosen","","","","2000","Stadtbezirk","11","11 Milbertshofen - Am Hart"
"Arbeitsmarkt","Arbeitslose","Unter 25-Jährige","6.7","89.8","1339.3","","","","Arbeitslose unter 25 Jahren","alle Arbeitslosen","","","","2000","Stadtbezirk","12","12 Schwabing - Freimann"
"Arbeitsmarkt","Arbeitslose","über 55-Jährige","30.9","304.3","984","","","","Arbeitslose über 55 Jahren","alle Arbeitslosen","","","","2000","Stadtbezirk","6","06 Sendling"
"Arbeitsmarkt","Arbeitslose","über 55-Jährige","30","402","1339.3","","","","Arbeitslose über 55 Jahren","alle Arbeitslosen","","","","2000","Stadtbezirk","12","12 Schwabing - Freimann"
"Arbeitsmarkt","Arbeitslose","über 55-Jährige","29.1","337.8","1162.3","","","","Arbeitslose über 55 Jahren","alle Arbeitslosen","","","","2000","Stadtbezirk","14","14 Berg am Laim"
"Arbeitsmarkt","Arbeitslose","Unter 25-Jährige","5.2","63","1204","","","","Arbeitslose unter 25 Jahren","alle Arbeitslosen","","","","2000","Stadtbezirk","18","18 Untergiesing - Harlaching"
"Arbeitsmarkt","Arbeitslose","Ausländer_innen","24.1","334.3","1384.8","","","","ausländische Arbeitslose","alle Arbeitslosen","","","","2000","Stadtbezirk","13","13 Bogenhausen"
"Arbeitsmarkt","Arbeitslose","Deutsche","73.8","684.8","927.5","","","","deutsche Arbeitslose","alle Arbeitslosen","","","","2000","Stadtbezirk","20","20 Hadern"
"Arbeitsmarkt","Arbeitslose","Deutsche","71.9","395.3","549.5","","","","deutsche Arbeitslose","alle Arbeitslosen","","","","2000","Stadtbezirk","23","23 Allach - Untermenzing"
"Arbeitsmarkt","Arbeitslose","Männer","54.4","299","549.5","","","","männliche Arbeitslose","alle Arbeitslosen","","","","2000","Stadtbezirk","23","23 Allach - Untermenzing"
"Arbeitsmarkt","Arbeitslose","Langzeit","30.85","10098.8","32736.3","","","","Arbeitslose, die ein Jahr oder länger arbeitslos gemeldet sind","alle Arbeitslosen","","","","2000","Gesamtstadt","#100","Stadt München"
"Arbeitsmarkt","Arbeitslose","Langzeit","24.95","289.8","1161.5","","","","Arbeitslose, die ein Jahr oder länger arbeitslos gemeldet sind","alle Arbeitslosen","","","","2000","Stadtbezirk","3","03 Maxvorstadt"
"Arbeitsmarkt","Arbeitslose","über 55-Jährige","30.9","292.3","946","","","","Arbeitslose über 55 Jahren","alle Arbeitslosen","","","","2000","Stadtbezirk","8","08 Schwanthalerhöhe"
"Arbeitsmarkt","Arbeitslose","Unter 20-Jährige","1.2","13.5","1146.5","","","","Arbeitslose unter 20 Jahren","alle Arbeitslosen","","","","2000","Stadtbezirk","10","10 Moosach"
"Arbeitsmarkt","Arbeitslose","Unter 20-Jährige","1.3","15.5","1161.5","","","","Arbeitslose unter 20 Jahren","alle Arbeitslosen","","","","2000","Stadtbezirk","3","03 Maxvorstadt"
"Arbeitsmarkt","Arbeitslose","Frauen","46.1","867","1881","","","","weibliche Arbeitslose","alle Arbeitslosen","","","","2000","Stadtbezirk","19","19 Thalkirchen - Obersendling - Forstenried - Fürstenried - Solln"
"Arbeitsmarkt","Arbeitslose","über 55-Jährige","33.3","429.5","1290.3","","","","Arbeitslose über 55 Jahren","alle Arbeitslosen","","","","2000","Stadtbezirk","25","25 Laim"
"Arbeitsmarkt","Arbeitslose","über 55-Jährige","32.6","429","1314.5","","","","Arbeitslose über 55 Jahren","alle Arbeitslosen","","","","2000","Stadtbezirk","4","04 Schwabing - West"
"Arbeitsmarkt","Arbeitslose","über 55-Jährige","41.7","229","549.5","","","","Arbeitslose über 55 Jahren","alle Arbeitslosen","","","","2000","Stadtbezirk","23","23 Allach - Untermenzing"
"Arbeitsmarkt","Arbeitslose","Vollzeitarbeitssuchende","86","472.8","549.5","","","","Arbeitssuchende für eine Vollzeitbeschäftigung","alle Arbeitslosen","","","","2000","Stadtbezirk","23","23 Allach - Untermenzing"
"Arbeitsmarkt","Arbeitslose","Teilzeitarbeitssuchende","8.3","109.5","1314.5","","","","Arbeitssuchende für eine Teilzeitbeschäftigung","alle Arbeitslosen","","","","2000","Stadtbezirk","4","04 Schwabing - West"
"Arbeitsmarkt","Arbeitslose","über 55-Jährige","27","522.3","1934.3","","","","Arbeitslose über 55 Jahren","alle Arbeitslosen","","","","2000","Stadtbezirk","9","09 Neuhausen - Nymphenburg"
"Arbeitsmarkt","Arbeitslose","über 55-Jährige","38.9","360.5","927.5","","","","Arbeitslose über 55 Jahren","alle Arbeitslosen","","","","2000","Stadtbezirk","20","20 Hadern"
"Arbeitsmarkt","Arbeitslose","Langzeit","29.13","350.8","1204","","","","Arbeitslose, die ein Jahr oder länger arbeitslos gemeldet sind","alle Arbeitslosen","","","","2000","Stadtbezirk","18","18 Untergiesing - Harlaching"
"Arbeitsmarkt","Arbeitslose","Unter 20-Jährige","2","19.8","1006","","","","Arbeitslose unter 20 Jahren","alle Arbeitslosen","","","","2000","Stadtbezirk","22","22 Aubing - Lochhausen - Langwied"
"Arbeitsmarkt","Arbeitslose","Frauen","34.5","326.3","946","","","","weibliche Arbeitslose","alle Arbeitslosen","","","","2000","Stadtbezirk","8","08 Schwanthalerhöhe"
"Arbeitsmarkt","Arbeitslose","über 55-Jährige","44.2","831.3","1881","","","","Arbeitslose über 55 Jahren","alle Arbeitslosen","","","","2000","Stadtbezirk","19","19 Thalkirchen - Obersendling - Forstenried - Fürstenried - Solln"
