"INDIKATOR_GRUPPE","INDIKATOR_BEZEICHNUNG","INDIKATOR_AUSPRAEGUNG","INDIKATOR_WERT","BASISWERT_1","BASISWERT_2","BASISWERT_3","BASISWERT_4","BASISWERT_5","NAME_BASISWERT1","NAME_BASISWERT2","NAME_BASISWERT3","NAME_BASISWERT4","NAME_BASISWERT5","JAHR","GLIEDERUNG","NUMMER","NAME"
"Bevölkerung","Religionszugehörigkeit","römisch-katholisch","38,4","17086","44451","","","","Bevölkerung mit römisch-katholischer Konfession","Hauptwohnsitzbevölkerung","","","","2000","Stadtbezirk","2","02 Ludwigsvorstadt - Isarvorstadt"
"Bevölkerung","Religionszugehörigkeit","sonstige","47,6","28643","60225","","","","Bevölkerung mit sonstiger Konfession","Hauptwohnsitzbevölkerung","","","","2000","Stadtbezirk","11","11 Milbertshofen - Am Hart"
"Bevölkerung","Religionszugehörigkeit","römisch-katholisch","40,8","23514","57653","","","","Bevölkerung mit römisch-katholischer Konfession","Hauptwohnsitzbevölkerung","","","","2000","Stadtbezirk","12","12 Schwabing - Freimann"
"Bevölkerung","Religionszugehörigkeit","sonstige","39,5","19149","48534","","","","Bevölkerung mit sonstiger Konfession","Hauptwohnsitzbevölkerung","","","","2000","Stadtbezirk","25","25 Laim"
"Bevölkerung","Religionszugehörigkeit","evangelisch","17,7","9528","53789","","","","Bevölkerung mit evangelischer Konfession","Hauptwohnsitzbevölkerung","","","","2000","Stadtbezirk","4","04 Schwabing - West"
"Bevölkerung","Religionszugehörigkeit","evangelisch","13,1","5778","43974","","","","Bevölkerung mit evangelischer Konfession","Hauptwohnsitzbevölkerung","","","","2000","Stadtbezirk","17","17 Obergiesing - Fasangarten"
"Bevölkerung","Religionszugehörigkeit","evangelisch","14","4835","34462","","","","Bevölkerung mit evangelischer Konfession","Hauptwohnsitzbevölkerung","","","","2000","Stadtbezirk","6","06 Sendling"
"Bevölkerung","Religionszugehörigkeit","sonstige","42,9","42922","99995","","","","Bevölkerung mit sonstiger Konfession","Hauptwohnsitzbevölkerung","","","","2000","Stadtbezirk","16","16 Ramersdorf - Perlach"
"Bevölkerung","Religionszugehörigkeit","evangelisch","17,7","13588","76762","","","","Bevölkerung mit evangelischer Konfession","Hauptwohnsitzbevölkerung","","","","2000","Stadtbezirk","19","19 Thalkirchen - Obersendling - Forstenried - Fürstenried - Solln"
"Bevölkerung","Religionszugehörigkeit","sonstige","50,3","12505","24883","","","","Bevölkerung mit sonstiger Konfession","Hauptwohnsitzbevölkerung","","","","2000","Stadtbezirk","8","08 Schwanthalerhöhe"
"Bevölkerung","Religionszugehörigkeit","römisch-katholisch","40,9","21280","52028","","","","Bevölkerung mit römisch-katholischer Konfession","Hauptwohnsitzbevölkerung","","","","2000","Stadtbezirk","5","05 Au - Haidhausen"
"Bevölkerung","Religionszugehörigkeit","sonstige","42,8","7865","18374","","","","Bevölkerung mit sonstiger Konfession","Hauptwohnsitzbevölkerung","","","","2000","Stadtbezirk","1","01 Altstadt - Lehel"
"Bevölkerung","Religionszugehörigkeit","sonstige","48","21318","44451","","","","Bevölkerung mit sonstiger Konfession","Hauptwohnsitzbevölkerung","","","","2000","Stadtbezirk","2","02 Ludwigsvorstadt - Isarvorstadt"
"Bevölkerung","Religionszugehörigkeit","sonstige","41,7","20179","48388","","","","Bevölkerung mit sonstiger Konfession","Hauptwohnsitzbevölkerung","","","","2000","Stadtbezirk","7","07 Sendling - Westpark"
"Bevölkerung","Religionszugehörigkeit","sonstige","44,9","19747","43974","","","","Bevölkerung mit sonstiger Konfession","Hauptwohnsitzbevölkerung","","","","2000","Stadtbezirk","17","17 Obergiesing - Fasangarten"
"Bevölkerung","Religionszugehörigkeit","evangelisch","16,5","9539","57653","","","","Bevölkerung mit evangelischer Konfession","Hauptwohnsitzbevölkerung","","","","2000","Stadtbezirk","12","12 Schwabing - Freimann"
"Bevölkerung","Religionszugehörigkeit","evangelisch","14,9","7211","48534","","","","Bevölkerung mit evangelischer Konfession","Hauptwohnsitzbevölkerung","","","","2000","Stadtbezirk","25","25 Laim"
"Bevölkerung","Religionszugehörigkeit","sonstige","45,3","15609","34462","","","","Bevölkerung mit sonstiger Konfession","Hauptwohnsitzbevölkerung","","","","2000","Stadtbezirk","6","06 Sendling"
"Bevölkerung","Religionszugehörigkeit","römisch-katholisch","45,7","22174","48534","","","","Bevölkerung mit römisch-katholischer Konfession","Hauptwohnsitzbevölkerung","","","","2000","Stadtbezirk","25","25 Laim"
"Bevölkerung","Religionszugehörigkeit","römisch-katholisch","40,7","14018","34462","","","","Bevölkerung mit römisch-katholischer Konfession","Hauptwohnsitzbevölkerung","","","","2000","Stadtbezirk","6","06 Sendling"
"Bevölkerung","Religionszugehörigkeit","evangelisch","14,2","6447","45507","","","","Bevölkerung mit evangelischer Konfession","Hauptwohnsitzbevölkerung","","","","2000","Stadtbezirk","10","10 Moosach"
"Bevölkerung","Religionszugehörigkeit","evangelisch","14,5","7024","48388","","","","Bevölkerung mit evangelischer Konfession","Hauptwohnsitzbevölkerung","","","","2000","Stadtbezirk","7","07 Sendling - Westpark"
"Bevölkerung","Religionszugehörigkeit","römisch-katholisch","39,3","9769","24883","","","","Bevölkerung mit römisch-katholischer Konfession","Hauptwohnsitzbevölkerung","","","","2000","Stadtbezirk","8","08 Schwanthalerhöhe"
"Bevölkerung","Religionszugehörigkeit","evangelisch","10,5","2609","24883","","","","Bevölkerung mit evangelischer Konfession","Hauptwohnsitzbevölkerung","","","","2000","Stadtbezirk","8","08 Schwanthalerhöhe"
"Bevölkerung","Religionszugehörigkeit","evangelisch","16,9","7796","46153","","","","Bevölkerung mit evangelischer Konfession","Hauptwohnsitzbevölkerung","","","","2000","Stadtbezirk","18","18 Untergiesing - Harlaching"
"Bevölkerung","Religionszugehörigkeit","sonstige","43,8","23553","53789","","","","Bevölkerung mit sonstiger Konfession","Hauptwohnsitzbevölkerung","","","","2000","Stadtbezirk","4","04 Schwabing - West"
"Bevölkerung","Religionszugehörigkeit","sonstige","39,4","18181","46153","","","","Bevölkerung mit sonstiger Konfession","Hauptwohnsitzbevölkerung","","","","2000","Stadtbezirk","18","18 Untergiesing - Harlaching"
"Bevölkerung","Religionszugehörigkeit","römisch-katholisch","41","7527","18374","","","","Bevölkerung mit römisch-katholischer Konfession","Hauptwohnsitzbevölkerung","","","","2000","Stadtbezirk","1","01 Altstadt - Lehel"
"Bevölkerung","Religionszugehörigkeit","römisch-katholisch","42","18449","43974","","","","Bevölkerung mit römisch-katholischer Konfession","Hauptwohnsitzbevölkerung","","","","2000","Stadtbezirk","17","17 Obergiesing - Fasangarten"
"Bevölkerung","Religionszugehörigkeit","evangelisch","13,6","6047","44451","","","","Bevölkerung mit evangelischer Konfession","Hauptwohnsitzbevölkerung","","","","2000","Stadtbezirk","2","02 Ludwigsvorstadt - Isarvorstadt"
"Bevölkerung","Religionszugehörigkeit","evangelisch","14,2","7393","52028","","","","Bevölkerung mit evangelischer Konfession","Hauptwohnsitzbevölkerung","","","","2000","Stadtbezirk","5","05 Au - Haidhausen"
"Bevölkerung","Religionszugehörigkeit","römisch-katholisch","43,7","43682","99995","","","","Bevölkerung mit römisch-katholischer Konfession","Hauptwohnsitzbevölkerung","","","","2000","Stadtbezirk","16","16 Ramersdorf - Perlach"
"Bevölkerung","Religionszugehörigkeit","evangelisch","12,9","7772","60225","","","","Bevölkerung mit evangelischer Konfession","Hauptwohnsitzbevölkerung","","","","2000","Stadtbezirk","11","11 Milbertshofen - Am Hart"
"Bevölkerung","Religionszugehörigkeit","sonstige","41,7","15428","37026","","","","Bevölkerung mit sonstiger Konfession","Hauptwohnsitzbevölkerung","","","","2000","Stadtbezirk","14","14 Berg am Laim"
"Bevölkerung","Religionszugehörigkeit","sonstige","43,9","18327","41726","","","","Bevölkerung mit sonstiger Konfession","Hauptwohnsitzbevölkerung","","","","2000","Stadtbezirk","3","03 Maxvorstadt"
"Bevölkerung","Religionszugehörigkeit","römisch-katholisch","49,3","21212","43003","","","","Bevölkerung mit römisch-katholischer Konfession","Hauptwohnsitzbevölkerung","","","","2000","Stadtbezirk","15","15 Trudering - Riem"
"Bevölkerung","Religionszugehörigkeit","römisch-katholisch","46","17017","37026","","","","Bevölkerung mit römisch-katholischer Konfession","Hauptwohnsitzbevölkerung","","","","2000","Stadtbezirk","14","14 Berg am Laim"
"Bevölkerung","Religionszugehörigkeit","evangelisch","15,9","6828","43003","","","","Bevölkerung mit evangelischer Konfession","Hauptwohnsitzbevölkerung","","","","2000","Stadtbezirk","15","15 Trudering - Riem"
"Bevölkerung","Religionszugehörigkeit","römisch-katholisch","43,7","20176","46153","","","","Bevölkerung mit römisch-katholischer Konfession","Hauptwohnsitzbevölkerung","","","","2000","Stadtbezirk","18","18 Untergiesing - Harlaching"
"Bevölkerung","Religionszugehörigkeit","sonstige","41,5","34052","81968","","","","Bevölkerung mit sonstiger Konfession","Hauptwohnsitzbevölkerung","","","","2000","Stadtbezirk","9","09 Neuhausen - Nymphenburg"
"Bevölkerung","Religionszugehörigkeit","evangelisch","16,2","6741","41689","","","","Bevölkerung mit evangelischer Konfession","Hauptwohnsitzbevölkerung","","","","2000","Stadtbezirk","20","20 Hadern"
"Bevölkerung","Religionszugehörigkeit","römisch-katholisch","45,4","27106","59758","","","","Bevölkerung mit römisch-katholischer Konfession","Hauptwohnsitzbevölkerung","","","","2000","Stadtbezirk","21","21 Pasing - Obermenzing"
"Bevölkerung","Religionszugehörigkeit","römisch-katholisch","42,8","35095","81968","","","","Bevölkerung mit römisch-katholischer Konfession","Hauptwohnsitzbevölkerung","","","","2000","Stadtbezirk","9","09 Neuhausen - Nymphenburg"
"Bevölkerung","Religionszugehörigkeit","evangelisch","15,3","190620","1247934","","","","Bevölkerung mit evangelischer Konfession","Hauptwohnsitzbevölkerung","","","","2000","Gesamtstadt","#100","Stadt München"
"Bevölkerung","Religionszugehörigkeit","sonstige","33,5","8947","26682","","","","Bevölkerung mit sonstiger Konfession","Hauptwohnsitzbevölkerung","","","","2000","Stadtbezirk","23","23 Allach - Untermenzing"
"Bevölkerung","Religionszugehörigkeit","römisch-katholisch","41,6","29559","70984","","","","Bevölkerung mit römisch-katholischer Konfession","Hauptwohnsitzbevölkerung","","","","2000","Stadtbezirk","13","13 Bogenhausen"
"Bevölkerung","Religionszugehörigkeit","evangelisch","15,8","4226","26682","","","","Bevölkerung mit evangelischer Konfession","Hauptwohnsitzbevölkerung","","","","2000","Stadtbezirk","23","23 Allach - Untermenzing"
"Bevölkerung","Religionszugehörigkeit","evangelisch","15,6","12821","81968","","","","Bevölkerung mit evangelischer Konfession","Hauptwohnsitzbevölkerung","","","","2000","Stadtbezirk","9","09 Neuhausen - Nymphenburg"
"Bevölkerung","Religionszugehörigkeit","evangelisch","17,6","10531","59758","","","","Bevölkerung mit evangelischer Konfession","Hauptwohnsitzbevölkerung","","","","2000","Stadtbezirk","21","21 Pasing - Obermenzing"
"Bevölkerung","Religionszugehörigkeit","römisch-katholisch","39,2","16347","41726","","","","Bevölkerung mit römisch-katholischer Konfession","Hauptwohnsitzbevölkerung","","","","2000","Stadtbezirk","3","03 Maxvorstadt"
"Bevölkerung","Religionszugehörigkeit","sonstige","36,8","15348","41689","","","","Bevölkerung mit sonstiger Konfession","Hauptwohnsitzbevölkerung","","","","2000","Stadtbezirk","20","20 Hadern"
"Bevölkerung","Religionszugehörigkeit","römisch-katholisch","50,6","13509","26682","","","","Bevölkerung mit römisch-katholischer Konfession","Hauptwohnsitzbevölkerung","","","","2000","Stadtbezirk","23","23 Allach - Untermenzing"
"Bevölkerung","Religionszugehörigkeit","evangelisch","16,9","7052","41726","","","","Bevölkerung mit evangelischer Konfession","Hauptwohnsitzbevölkerung","","","","2000","Stadtbezirk","3","03 Maxvorstadt"
"Bevölkerung","Religionszugehörigkeit","evangelisch","18,5","13129","70984","","","","Bevölkerung mit evangelischer Konfession","Hauptwohnsitzbevölkerung","","","","2000","Stadtbezirk","13","13 Bogenhausen"
"Bevölkerung","Religionszugehörigkeit","römisch-katholisch","47","19600","41689","","","","Bevölkerung mit römisch-katholischer Konfession","Hauptwohnsitzbevölkerung","","","","2000","Stadtbezirk","20","20 Hadern"
"Bevölkerung","Religionszugehörigkeit","römisch-katholisch","43,3","540808","1247934","","","","Bevölkerung mit römisch-katholischer Konfession","Hauptwohnsitzbevölkerung","","","","2000","Gesamtstadt","#100","Stadt München"
"Bevölkerung","Religionszugehörigkeit","evangelisch","13,6","6057","44484","","","","Bevölkerung mit evangelischer Konfession","Hauptwohnsitzbevölkerung","","","","2001","Stadtbezirk","2","02 Ludwigsvorstadt - Isarvorstadt"
"Bevölkerung","Religionszugehörigkeit","evangelisch","15","189553","1260597","","","","Bevölkerung mit evangelischer Konfession","Hauptwohnsitzbevölkerung","","","","2001","Gesamtstadt","#100","Stadt München"
"Bevölkerung","Religionszugehörigkeit","römisch-katholisch","42,5","42655","100387","","","","Bevölkerung mit römisch-katholischer Konfession","Hauptwohnsitzbevölkerung","","","","2001","Stadtbezirk","16","16 Ramersdorf - Perlach"
"Bevölkerung","Religionszugehörigkeit","sonstige","38,2","23118","60445","","","","Bevölkerung mit sonstiger Konfession","Hauptwohnsitzbevölkerung","","","","2001","Stadtbezirk","21","21 Pasing - Obermenzing"
"Bevölkerung","Religionszugehörigkeit","sonstige","48,9","21769","44484","","","","Bevölkerung mit sonstiger Konfession","Hauptwohnsitzbevölkerung","","","","2001","Stadtbezirk","2","02 Ludwigsvorstadt - Isarvorstadt"
"Bevölkerung","Religionszugehörigkeit","römisch-katholisch","42,8","33144","77518","","","","Bevölkerung mit römisch-katholischer Konfession","Hauptwohnsitzbevölkerung","","","","2001","Stadtbezirk","19","19 Thalkirchen - Obersendling - Forstenried - Fürstenried - Solln"
"Bevölkerung","Religionszugehörigkeit","römisch-katholisch","46,2","19332","41858","","","","Bevölkerung mit römisch-katholischer Konfession","Hauptwohnsitzbevölkerung","","","","2001","Stadtbezirk","20","20 Hadern"
"Bevölkerung","Religionszugehörigkeit","sonstige","45,1","24616","54580","","","","Bevölkerung mit sonstiger Konfession","Hauptwohnsitzbevölkerung","","","","2001","Stadtbezirk","4","04 Schwabing - West"
"Bevölkerung","Religionszugehörigkeit","evangelisch","15,4","12645","82235","","","","Bevölkerung mit evangelischer Konfession","Hauptwohnsitzbevölkerung","","","","2001","Stadtbezirk","9","09 Neuhausen - Nymphenburg"
"Bevölkerung","Religionszugehörigkeit","römisch-katholisch","45,9","24255","52896","","","","Bevölkerung mit römisch-katholischer Konfession","Hauptwohnsitzbevölkerung","","","","2001","Stadtbezirk","24","24 Feldmoching - Hasenbergl"
"Bevölkerung","Religionszugehörigkeit","evangelisch","10,4","2582","24905","","","","Bevölkerung mit evangelischer Konfession","Hauptwohnsitzbevölkerung","","","","2001","Stadtbezirk","8","08 Schwanthalerhöhe"
"Bevölkerung","Religionszugehörigkeit","evangelisch","16,2","9626","59392","","","","Bevölkerung mit evangelischer Konfession","Hauptwohnsitzbevölkerung","","","","2001","Stadtbezirk","12","12 Schwabing - Freimann"
"Bevölkerung","Religionszugehörigkeit","sonstige","43,5","16342","37552","","","","Bevölkerung mit sonstiger Konfession","Hauptwohnsitzbevölkerung","","","","2001","Stadtbezirk","14","14 Berg am Laim"
"Bevölkerung","Religionszugehörigkeit","sonstige","40,7","18967","46580","","","","Bevölkerung mit sonstiger Konfession","Hauptwohnsitzbevölkerung","","","","2001","Stadtbezirk","18","18 Untergiesing - Harlaching"
"Bevölkerung","Religionszugehörigkeit","sonstige","45,8","23786","51947","","","","Bevölkerung mit sonstiger Konfession","Hauptwohnsitzbevölkerung","","","","2001","Stadtbezirk","5","05 Au - Haidhausen"
"Bevölkerung","Religionszugehörigkeit","sonstige","46,2","20378","44143","","","","Bevölkerung mit sonstiger Konfession","Hauptwohnsitzbevölkerung","","","","2001","Stadtbezirk","17","17 Obergiesing - Fasangarten"
"Bevölkerung","Religionszugehörigkeit","römisch-katholisch","37,4","16658","44484","","","","Bevölkerung mit römisch-katholischer Konfession","Hauptwohnsitzbevölkerung","","","","2001","Stadtbezirk","2","02 Ludwigsvorstadt - Isarvorstadt"
"Bevölkerung","Religionszugehörigkeit","evangelisch","15,6","7102","45403","","","","Bevölkerung mit evangelischer Konfession","Hauptwohnsitzbevölkerung","","","","2001","Stadtbezirk","15","15 Trudering - Riem"
"Bevölkerung","Religionszugehörigkeit","sonstige","34,9","9339","26794","","","","Bevölkerung mit sonstiger Konfession","Hauptwohnsitzbevölkerung","","","","2001","Stadtbezirk","23","23 Allach - Untermenzing"
"Bevölkerung","Religionszugehörigkeit","sonstige","38,1","15928","41858","","","","Bevölkerung mit sonstiger Konfession","Hauptwohnsitzbevölkerung","","","","2001","Stadtbezirk","20","20 Hadern"
"Bevölkerung","Religionszugehörigkeit","evangelisch","13,7","7250","52896","","","","Bevölkerung mit evangelischer Konfession","Hauptwohnsitzbevölkerung","","","","2001","Stadtbezirk","24","24 Feldmoching - Hasenbergl"
"Bevölkerung","Religionszugehörigkeit","evangelisch","14,1","5327","37693","","","","Bevölkerung mit evangelischer Konfession","Hauptwohnsitzbevölkerung","","","","2001","Stadtbezirk","22","22 Aubing - Lochhausen - Langwied"
"Bevölkerung","Religionszugehörigkeit","evangelisch","17,3","9454","54580","","","","Bevölkerung mit evangelischer Konfession","Hauptwohnsitzbevölkerung","","","","2001","Stadtbezirk","4","04 Schwabing - West"
"Bevölkerung","Religionszugehörigkeit","römisch-katholisch","43","20890","48608","","","","Bevölkerung mit römisch-katholischer Konfession","Hauptwohnsitzbevölkerung","","","","2001","Stadtbezirk","7","07 Sendling - Westpark"
"Bevölkerung","Religionszugehörigkeit","evangelisch","17,3","10485","60445","","","","Bevölkerung mit evangelischer Konfession","Hauptwohnsitzbevölkerung","","","","2001","Stadtbezirk","21","21 Pasing - Obermenzing"
"Bevölkerung","Religionszugehörigkeit","römisch-katholisch","38,5","23520","61034","","","","Bevölkerung mit römisch-katholischer Konfession","Hauptwohnsitzbevölkerung","","","","2001","Stadtbezirk","11","11 Milbertshofen - Am Hart"
"Bevölkerung","Religionszugehörigkeit","sonstige","43,8","8086","18462","","","","Bevölkerung mit sonstiger Konfession","Hauptwohnsitzbevölkerung","","","","2001","Stadtbezirk","1","01 Altstadt - Lehel"
"Bevölkerung","Religionszugehörigkeit","evangelisch","12,6","7661","61034","","","","Bevölkerung mit evangelischer Konfession","Hauptwohnsitzbevölkerung","","","","2001","Stadtbezirk","11","11 Milbertshofen - Am Hart"
"Bevölkerung","Religionszugehörigkeit","römisch-katholisch","42","34554","82235","","","","Bevölkerung mit römisch-katholischer Konfession","Hauptwohnsitzbevölkerung","","","","2001","Stadtbezirk","9","09 Neuhausen - Nymphenburg"
"Bevölkerung","Religionszugehörigkeit","evangelisch","15,7","4214","26794","","","","Bevölkerung mit evangelischer Konfession","Hauptwohnsitzbevölkerung","","","","2001","Stadtbezirk","23","23 Allach - Untermenzing"
"Bevölkerung","Religionszugehörigkeit","sonstige","42,6","35036","82235","","","","Bevölkerung mit sonstiger Konfession","Hauptwohnsitzbevölkerung","","","","2001","Stadtbezirk","9","09 Neuhausen - Nymphenburg"
"Bevölkerung","Religionszugehörigkeit","sonstige","39,9","30924","77518","","","","Bevölkerung mit sonstiger Konfession","Hauptwohnsitzbevölkerung","","","","2001","Stadtbezirk","19","19 Thalkirchen - Obersendling - Forstenried - Fürstenried - Solln"
"Bevölkerung","Religionszugehörigkeit","römisch-katholisch","40,1","13954","34820","","","","Bevölkerung mit römisch-katholischer Konfession","Hauptwohnsitzbevölkerung","","","","2001","Stadtbezirk","6","06 Sendling"
"Bevölkerung","Religionszugehörigkeit","evangelisch","16,8","7808","46580","","","","Bevölkerung mit evangelischer Konfession","Hauptwohnsitzbevölkerung","","","","2001","Stadtbezirk","18","18 Untergiesing - Harlaching"
"Bevölkerung","Religionszugehörigkeit","evangelisch","13,8","4791","34820","","","","Bevölkerung mit evangelischer Konfession","Hauptwohnsitzbevölkerung","","","","2001","Stadtbezirk","6","06 Sendling"
"Bevölkerung","Religionszugehörigkeit","evangelisch","16","2945","18462","","","","Bevölkerung mit evangelischer Konfession","Hauptwohnsitzbevölkerung","","","","2001","Stadtbezirk","1","01 Altstadt - Lehel"
"Bevölkerung","Religionszugehörigkeit","evangelisch","14,4","6983","48608","","","","Bevölkerung mit evangelischer Konfession","Hauptwohnsitzbevölkerung","","","","2001","Stadtbezirk","7","07 Sendling - Westpark"
"Bevölkerung","Religionszugehörigkeit","evangelisch","13,1","5784","44143","","","","Bevölkerung mit evangelischer Konfession","Hauptwohnsitzbevölkerung","","","","2001","Stadtbezirk","17","17 Obergiesing - Fasangarten"
"Bevölkerung","Religionszugehörigkeit","sonstige","40,9","29333","71716","","","","Bevölkerung mit sonstiger Konfession","Hauptwohnsitzbevölkerung","","","","2001","Stadtbezirk","13","13 Bogenhausen"
"Bevölkerung","Religionszugehörigkeit","sonstige","42,6","537032","1260597","","","","Bevölkerung mit sonstiger Konfession","Hauptwohnsitzbevölkerung","","","","2001","Gesamtstadt","#100","Stadt München"
"Bevölkerung","Religionszugehörigkeit","sonstige","42,7","20735","48608","","","","Bevölkerung mit sonstiger Konfession","Hauptwohnsitzbevölkerung","","","","2001","Stadtbezirk","7","07 Sendling - Westpark"
"Bevölkerung","Religionszugehörigkeit","römisch-katholisch","47,9","21758","45403","","","","Bevölkerung mit römisch-katholischer Konfession","Hauptwohnsitzbevölkerung","","","","2001","Stadtbezirk","15","15 Trudering - Riem"
"Bevölkerung","Religionszugehörigkeit","römisch-katholisch","38,4","16193","42159","","","","Bevölkerung mit römisch-katholischer Konfession","Hauptwohnsitzbevölkerung","","","","2001","Stadtbezirk","3","03 Maxvorstadt"
"Bevölkerung","Religionszugehörigkeit","evangelisch","13,9","6436","46174","","","","Bevölkerung mit evangelischer Konfession","Hauptwohnsitzbevölkerung","","","","2001","Stadtbezirk","10","10 Moosach"
"Bevölkerung","Religionszugehörigkeit","sonstige","40,8","19866","48739","","","","Bevölkerung mit sonstiger Konfession","Hauptwohnsitzbevölkerung","","","","2001","Stadtbezirk","25","25 Laim"
"Bevölkerung","Religionszugehörigkeit","römisch-katholisch","37,6","20510","54580","","","","Bevölkerung mit römisch-katholischer Konfession","Hauptwohnsitzbevölkerung","","","","2001","Stadtbezirk","4","04 Schwabing - West"
